Yelp_id	Address	Name	Price	Rating	Review Count	Latitude	Longitude	City	Zipcode	Category1	Category2	Category3	County	Tract
ministry-of-coffee-los-angeles	{'address1': '1010 Glendon Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1010 Glendon Ave', 'Los Angeles, CA 90024']}	Ministry Of Coffee	2	3.5	137	-118.4439215	34.062180600000005	Los Angeles	90024	Coffee & Tea	Breakfast & Brunch	Juice Bars & Smoothies	Los Angeles County	265202.0
tacos-tuzo-santa-monica	{'address1': '411 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['411 Wilshire Blvd', 'Santa Monica, CA 90401']}	Tacos Tuzo	1	4.5	9	-118.49802350000002	34.019361700000005	Santa Monica	90401	Food Trucks	Mexican		Los Angeles County	701402.0
via-veneto-santa-monica	{'address1': '3009 Main St', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90405', 'country': 'US', 'state': 'CA', 'display_address': ['3009 Main St', 'Santa Monica, CA 90405']}	Via Veneto	4	4.0	386	-118.4798662	33.9984939	Santa Monica	90405	Italian			Los Angeles County	702102.0
bobarrito-boba-poke-and-sushi-burrito-santa-monica-2	{'address1': '1321 3rd St Promenade', 'address2': '', 'address3': None, 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['1321 3rd St Promenade', 'Santa Monica, CA 90401']}	Bobarrito-Boba, Poke, & Sushi Burrito	2	4.0	166	-118.496973503552	34.0165814478723	Santa Monica	90401	Bubble Tea	Sushi Bars	Poke	Los Angeles County	701902.0
banh-mi-venice	{'address1': '307 Lincoln Blvd', 'address2': None, 'address3': '', 'city': 'Venice', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['307 Lincoln Blvd', 'Venice, CA 90291']}	Banh Mi	2	4.0	328	-118.4676563	34.0011001	Venice	90291	Vietnamese	Sandwiches		Los Angeles County	273200.0
beach-side-cafe-los-angeles	{'address1': '17000 Pacific Coast Hwy', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90272', 'country': 'US', 'state': 'CA', 'display_address': ['17000 Pacific Coast Hwy', 'Los Angeles, CA 90272']}	Beach Side Cafe		2.0	5	-118.536461621728	34.0356293790525	Los Angeles	90272	Cafes	Burgers	Sandwiches	Los Angeles County	262704.0
roc-sawtelle-los-angeles-2	{'address1': '2049 Sawtelle Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['2049 Sawtelle Blvd', 'Los Angeles, CA 90025']}	ROC Sawtelle	2	3.5	1523	-118.44283270000001	34.0397641	Los Angeles	90025	Chinese	Taiwanese		Los Angeles County	267700.0
ihop-los-angeles-6	{'address1': '12115 W Ohio Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['12115 W Ohio Ave', 'Los Angeles, CA 90025']}	IHOP	2	4.0	168	-118.463429	34.04017	Los Angeles	90025	Breakfast & Brunch	American (Traditional)		Los Angeles County	267502.0
western-bagel-too-los-angeles	{'address1': '11628 Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['11628 Santa Monica Blvd', 'Los Angeles, CA 90025']}	Western Bagel Too	1	4.0	213	-118.45438999999999	34.0439999	Los Angeles	90025	Bakeries	Breakfast & Brunch	Sandwiches	Los Angeles County	267501.0
le-pain-quotidien-santa-monica-3	{'address1': '316 Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['316 Santa Monica Blvd', 'Santa Monica, CA 90401']}	Le Pain Quotidien	2	3.5	305	-118.4955398	34.01583839999999	Santa Monica	90401	Bakeries	Coffee & Tea	Breakfast & Brunch	Los Angeles County	701902.0
lemonade-los-angeles-3	{'address1': '1661 Abbot Kinney Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['1661 Abbot Kinney Blvd', 'Los Angeles, CA 90291']}	Lemonade	2	4.0	1301	-118.462597	33.989363	Los Angeles	90291	American (New)	Salad		Los Angeles County	273600.0
barneys-beanery-santa-monica	{'address1': '1351 3rd St Promenade', 'address2': None, 'address3': '', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['1351 3rd St Promenade', 'Santa Monica, CA 90401']}	Barney's Beanery	2	3.0	1005	-118.49608	34.016090000000005	Santa Monica	90401	Breakfast & Brunch	Gastropubs	Sandwiches	Los Angeles County	701902.0
batterfish-food-truck-santa-monica-3	{'address1': '', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['Santa Monica, CA 90401']}	Batterfish Food Truck	2	4.5	59	-118.49226999999999	34.01158	Santa Monica	90401	Fish & Chips	Food Trucks		Los Angeles County	701902.0
primo-passo-coffee-santa-monica-3	{'address1': '702 Montana Ave', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90403', 'country': 'US', 'state': 'CA', 'display_address': ['702 Montana Ave', 'Santa Monica, CA 90403']}	Primo Passo Coffee	1	4.0	279	-118.5015071	34.0268829	Santa Monica	90403	Cafes	Coffee & Tea		Los Angeles County	701302.0
pomodoro-trattoria-los-angeles-2	{'address1': '1393 Westwood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1393 Westwood Blvd', 'Los Angeles, CA 90024']}	Pomodoro Trattoria	2	4.5	742	-118.4420081	34.0554157	Los Angeles	90024	Italian			Los Angeles County	265510.0
sushi-king-santa-monica	{'address1': '1330 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90403', 'country': 'US', 'state': 'CA', 'display_address': ['1330 Wilshire Blvd', 'Santa Monica, CA 90403']}	Sushi King	2	4.0	515	-118.488818	34.026415	Santa Monica	90403	Sushi Bars			Los Angeles County	701502.0
vittorio-ristorante-and-pizzeria-pacific-palisades	{'address1': '16646 Marquez Ave', 'address2': '', 'address3': '', 'city': 'Pacific Palisades', 'zip_code': '90272', 'country': 'US', 'state': 'CA', 'display_address': ['16646 Marquez Ave', 'Pacific Palisades, CA 90272']}	Vittorio Ristorante & Pizzeria	2	4.0	91	-118.54464399999999	34.04787	Pacific Palisades	90272	Italian	Pizza		Los Angeles County	262604.0
roccos-in-the-canyon-topanga	{'address1': '123 S Topanga Canyon Blvd', 'address2': '', 'address3': '', 'city': 'Topanga', 'zip_code': '90290', 'country': 'US', 'state': 'CA', 'display_address': ['123 S Topanga Canyon Blvd', 'Topanga, CA 90290']}	Rocco's In the Canyon	2	4.0	69	-118.60434530474701	34.0888880154272	Topanga	90290	Italian			Los Angeles County	800102.0
new-bootleg-taco-stand-on-venice-los-angeles	{'address1': '225 Lincoln Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['225 Lincoln Blvd', 'Los Angeles, CA 90291']}	New Bootleg Taco Stand on Venice	1	4.5	7	-118.468393161893	34.001455310381196	Los Angeles	90291	Tacos	Street Vendors		Los Angeles County	273200.0
literati-cafe-los-angeles	{'address1': '12081 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['12081 Wilshire Blvd', 'Los Angeles, CA 90025']}	Literati Cafe	2	3.5	1116	-118.46748999999998	34.04448	Los Angeles	90025	Coffee & Tea	American (Traditional)	Cafes	Los Angeles County	264302.0
tallulas-santa-monica	{'address1': '118 Entrada Dr', 'address2': '', 'address3': None, 'city': 'Santa Monica', 'zip_code': '90402', 'country': 'US', 'state': 'CA', 'display_address': ['118 Entrada Dr', 'Santa Monica, CA 90402']}	Tallula's	3	3.0	186	-118.51813999999999	34.02795	Santa Monica	90402	Mexican			Los Angeles County	262802.0
zinqué-venice-3	{'address1': '600 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Venice', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['600 Venice Blvd', 'Venice, CA 90291']}	Zinqué	2	3.5	445	-118.4619598	33.9889793	Venice	90291	French	Brasseries	Cafes	Los Angeles County	273800.0
manolys-bakery-los-angeles	{'address1': '11771 Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['11771 Santa Monica Blvd', 'Los Angeles, CA 90025']}	Manoly's Bakery	1	4.5	44	-118.45793379999999	34.0430631	Los Angeles	90025	Juice Bars & Smoothies	Breakfast & Brunch	Mexican	Los Angeles County	267501.0
c-and-o-cucina-marina-del-rey	{'address1': '3016 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Marina Del Rey', 'zip_code': '90292', 'country': 'US', 'state': 'CA', 'display_address': ['3016 Washington Blvd', 'Marina Del Rey, CA 90292']}	C & O Cucina	2	4.0	1407	-118.45061000000001	33.98938	Marina Del Rey	90292	Italian			Los Angeles County	274100.0
voltaggio-strfsh-santa-monica	{'address1': '1315 3rd Street Promenade', 'address2': '', 'address3': 'The Gallery Food Hall', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['1315 3rd Street Promenade', 'The Gallery Food Hall', 'Santa Monica, CA 90401']}	Voltaggio STRFSH	1	3.5	42	-118.49689	34.01679	Santa Monica	90401	Sandwiches	Seafood	Salad	Los Angeles County	701902.0
brennans-marina-del-rey-3	{'address1': '4089 Lincoln Blvd', 'address2': None, 'address3': '', 'city': 'Marina del Rey', 'zip_code': '90292', 'country': 'US', 'state': 'CA', 'display_address': ['4089 Lincoln Blvd', 'Marina del Rey, CA 90292']}	Brennan's	2	4.0	47	-118.44603000000001	33.98814	Marina del Rey	90292	American (New)	Pubs		Los Angeles County	274100.0
ocean-and-vine-santa-monica-2	{'address1': '1700 Ocean Ave', 'address2': '', 'address3': 'Loews Santa Monica Beach Hotel', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['1700 Ocean Ave', 'Loews Santa Monica Beach Hotel', 'Santa Monica, CA 90401']}	Ocean and Vine	3	3.5	141	-118.49324083328199	34.0090615037721	Santa Monica	90401	American (New)	Seafood		Los Angeles County	701902.0
locali-healthy-convenience-venice	{'address1': '701 Lincoln Blvd', 'address2': '', 'address3': '', 'city': 'Venice', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['701 Lincoln Blvd', 'Venice, CA 90291']}	Locali Healthy Convenience	2	4.5	127	-118.464747	33.999336	Venice	90291	Health Markets	Sandwiches	Breakfast & Brunch	Los Angeles County	273200.0
bin-73-marina-del-rey	{'address1': '14 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Marina del Rey', 'zip_code': '90292', 'country': 'US', 'state': 'CA', 'display_address': ['14 Washington Blvd', 'Marina del Rey, CA 90292']}	Bin 73	2	4.0	173	-118.46619	33.97915	Marina del Rey	90292	American (New)			Los Angeles County	274202.0
fiesta-feast-pacific-palisades	{'address1': '17336 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Pacific Palisades', 'zip_code': '90272', 'country': 'US', 'state': 'CA', 'display_address': ['17336 W Sunset Blvd', 'Pacific Palisades, CA 90272']}	Fiesta Feast	1	3.5	74	-118.5535051	34.040929799999994	Pacific Palisades	90272	Mexican	Caterers	Mediterranean	Los Angeles County	262704.0
le-pain-quotidien-brentwood-3	{'address1': '11702 Barrington Ct', 'address2': '', 'address3': '', 'city': 'Brentwood', 'zip_code': '90049', 'country': 'US', 'state': 'CA', 'display_address': ['11702 Barrington Ct', 'Brentwood, CA 90049']}	Le Pain Quotidien	2	4.0	119	-118.46941000000001	34.06426	Brentwood	90049	Coffee & Tea	Bakeries	Breakfast & Brunch	Los Angeles County	264102.0
the-kitchen-at-westwood-los-angeles	{'address1': '1510 Westwood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1510 Westwood Blvd', 'Los Angeles, CA 90024']}	The Kitchen At Westwood	2	4.5	176	-118.44026919454299	34.0538361065561	Los Angeles	90024	Mediterranean	Turkish	Halal	Los Angeles County	265520.0
makai-santa-monica-3	{'address1': '101 Broadway', 'address2': '', 'address3': None, 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['101 Broadway', 'Santa Monica, CA 90401']}	Ma'Kai	2	3.5	61	-118.49646200000001	34.012972	Santa Monica	90401	Lounges	Asian Fusion	Sports Bars	Los Angeles County	701902.0
pacific-dining-car-santa-monica	{'address1': '2700 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90403', 'country': 'US', 'state': 'CA', 'display_address': ['2700 Wilshire Blvd', 'Santa Monica, CA 90403']}	Pacific Dining Car	4	3.0	418	-118.47630749999999	34.036739000000004	Santa Monica	90403	American (Traditional)			Los Angeles County	701602.0
michaels-santa-monica-2	{'address1': '1147 3rd St', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90403', 'country': 'US', 'state': 'CA', 'display_address': ['1147 3rd St', 'Santa Monica, CA 90403']}	Michael's	3	3.5	359	-118.49949	34.019	Santa Monica	90403	American (New)	Bars		Los Angeles County	701402.0
necco-los-angeles	{'address1': '1929 Westwood Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['1929 Westwood Blvd', 'Los Angeles, CA 90025']}	Necco	2	4.5	309	-118.4351225	34.0476023	Los Angeles	90025	Japanese	Tapas/Small Plates	Vegan	Los Angeles County	267200.0
ocean-park-ramen-santa-monica	{'address1': '2901 Ocean Park Blvd', 'address2': 'Ste 125', 'address3': None, 'city': 'Santa Monica', 'zip_code': '90405', 'country': 'US', 'state': 'CA', 'display_address': ['2901 Ocean Park Blvd', 'Ste 125', 'Santa Monica, CA 90405']}	Ocean Park Ramen	2	4.5	69	-118.45437	34.019998	Santa Monica	90405	Ramen	Sushi Bars		Los Angeles County	702300.0
roast-deli-and-market-los-angeles	{'address1': '147 S Barrington Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90049', 'country': 'US', 'state': 'CA', 'display_address': ['147 S Barrington Ave', 'Los Angeles, CA 90049']}	ROAST Deli & Market	2	4.0	232	-118.46902469999999	34.0642662	Los Angeles	90049	Delis	Meat Shops	Sandwiches	Los Angeles County	264102.0
tea-and-burger-santa-monica-2	{'address1': '1709 Pico Blvd', 'address2': '', 'address3': None, 'city': 'Santa Monica', 'zip_code': '90405', 'country': 'US', 'state': 'CA', 'display_address': ['1709 Pico Blvd', 'Santa Monica, CA 90405']}	Tea and Burger	1	4.0	25	-118.47254086285801	34.0179948858879	Santa Monica	90405	Burgers	Bubble Tea	Juice Bars & Smoothies	Los Angeles County	701802.0
poking-poke-santa-monica-2	{'address1': '2307 Main St', 'address2': None, 'address3': '', 'city': 'Santa Monica', 'zip_code': '90405', 'country': 'US', 'state': 'CA', 'display_address': ['2307 Main St', 'Santa Monica, CA 90405']}	Poking Poke	2	4.5	28	-118.48613999999999	34.00483	Santa Monica	90405	Seafood	Hawaiian	Poke	Los Angeles County	702002.0
habayit-los-angeles	{'address1': '11921 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90064', 'country': 'US', 'state': 'CA', 'display_address': ['11921 W Pico Blvd', 'Los Angeles, CA 90064']}	Habayit	2	4.5	160	-118.44904629999999	34.0301026	Los Angeles	90064	Kosher	Mediterranean	Breakfast & Brunch	Los Angeles County	267600.0
le-pain-quotidien-los-angeles-20	{'address1': '13050 San Vicente Blvd', 'address2': 'Ste 114', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90049', 'country': 'US', 'state': 'CA', 'display_address': ['13050 San Vicente Blvd', 'Ste 114', 'Los Angeles, CA 90049']}	Le Pain Quotidien	2	3.5	132	-118.4911237	34.048316899999996	Los Angeles	90049	Coffee & Tea	Bakeries	Breakfast & Brunch	Los Angeles County	264302.0
cabo-cantina-santa-monica-3	{'address1': '1240 3rd St', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['1240 3rd St', 'Santa Monica, CA 90401']}	Cabo Cantina	2	2.5	775	-118.49834698154498	34.017460817035605	Santa Monica	90401	Mexican	Sports Bars	Breakfast & Brunch	Los Angeles County	701902.0
hayseed-bbq-los-angeles	{'address1': '', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['Los Angeles, CA 90291']}	Hayseed BBQ		5.0	2	-118.469823194596	34.0005442024374	Los Angeles	90291	Barbeque	Food Stands		Los Angeles County	273200.0
shuhari-matcha-café-los-angeles	{'address1': '1522 Abbott Kinney Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['1522 Abbott Kinney Blvd', 'Los Angeles, CA 90291']}	SHUHARI Matcha Café	1	3.5	228	-118.46415	33.98987	Los Angeles	90291	Tea Rooms	Cafes		Los Angeles County	273502.0
bibibop-asian-grill-los-angeles-5	{'address1': '1059 Broxton Ave', 'address2': 'Ste 0', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1059 Broxton Ave', 'Ste 0', 'Los Angeles, CA 90024']}	BIBIBOP Asian Grill	1	4.0	81	-118.44641809999999	34.0614576	Los Angeles	90024	Korean	Asian Fusion		Los Angeles County	265202.0
little-fatty-los-angeles	{'address1': '3809 Grand View Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['3809 Grand View Blvd', 'Los Angeles, CA 90066']}	Little Fatty	2	3.5	229	-118.43110949999999	34.004448100000005	Los Angeles	90066	American (New)	Taiwanese		Los Angeles County	272302.0
hinano-café-venice-2	{'address1': '15 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Venice', 'zip_code': '90292', 'country': 'US', 'state': 'CA', 'display_address': ['15 Washington Blvd', 'Venice, CA 90292']}	Hinano Café	1	4.0	575	-118.466505	33.979483	Venice	90292	Dive Bars	Burgers		Los Angeles County	273902.0
tasty-noodle-house-los-angeles-10	{'address1': '2117 Sawtelle Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['2117 Sawtelle Blvd', 'Los Angeles, CA 90025']}	Tasty Noodle House	2	3.5	89	-118.44205249999999	34.0389048	Los Angeles	90025	Shanghainese	Dim Sum	Noodles	Los Angeles County	267700.0
soupure-brentwood-los-angeles	{'address1': '13050 San Vicente Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90049', 'country': 'US', 'state': 'CA', 'display_address': ['13050 San Vicente Blvd', 'Los Angeles, CA 90049']}	Soupure Brentwood	2	4.5	44	-118.4911237	34.048316899999996	Los Angeles	90049	Soup	Vegan	Juice Bars & Smoothies	Los Angeles County	264302.0
a-frame-los-angeles-2	{'address1': '12565 Washington Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['12565 Washington Blvd', 'Los Angeles, CA 90066']}	A-Frame	2	3.5	1788	-118.43228454058998	33.997107173443	Los Angeles	90066	Asian Fusion	Breakfast & Brunch	Hawaiian	Los Angeles County	702803.0
house-of-meatballs-los-angeles	{'address1': '1076 Gayley Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1076 Gayley Ave', 'Los Angeles, CA 90024']}	House of Meatballs	2	4.0	329	-118.44677843357599	34.060737246949394	Los Angeles	90024	Italian			Los Angeles County	265202.0
canela-cocina-latina-los-angeles	{'address1': '12326 1/2 Venice Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['12326 1/2 Venice Blvd', 'Los Angeles, CA 90034']}	Canela Cocina Latina	2	4.5	99	-118.43303703909201	34.0036752061489	Los Angeles	90034	Mexican	Vegetarian		Los Angeles County	272302.0
vincenti-ristorante-los-angeles-3	{'address1': '11930 San Vicente Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90049', 'country': 'US', 'state': 'CA', 'display_address': ['11930 San Vicente Blvd', 'Los Angeles, CA 90049']}	Vincenti Ristorante	3	4.0	168	-118.47110239999999	34.0522987	Los Angeles	90049	Italian			Los Angeles County	264302.0
the-cheesecake-factory-santa-monica	{'address1': '395 Santa Monica Pl', 'address2': 'Ste 305', 'address3': None, 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['395 Santa Monica Pl', 'Ste 305', 'Santa Monica, CA 90401']}	The Cheesecake Factory	2	2.5	537	-118.49448392787701	34.0141049891992	Santa Monica	90401	Desserts	American (New)	Seafood	Los Angeles County	701902.0
pinches-tacos-los-angeles-5	{'address1': '1030 Glendon Ave', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90024', 'country': 'US', 'state': 'CA', 'display_address': ['1030 Glendon Ave', 'Los Angeles, CA 90024']}	Pinches Tacos	2	4.0	134	-118.44399950000002	34.061882700000005	Los Angeles	90024	Mexican			Los Angeles County	265202.0
chandni-vegetarian-restaurant-santa-monica	{'address1': '1909 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90403', 'country': 'US', 'state': 'CA', 'display_address': ['1909 Wilshire Blvd', 'Santa Monica, CA 90403']}	Chandni Vegetarian Restaurant	2	4.0	272	-118.4840399	34.030896399999996	Santa Monica	90403	Indian	Vegetarian		Los Angeles County	701501.0
greek-cuisine-stopn-cafe-santa-monica-2	{'address1': '1237 3rd St Promenade', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['1237 3rd St Promenade', 'Santa Monica, CA 90401']}	Greek Cuisine - Stop'n Cafe	2	3.5	269	-118.497977	34.01771	Santa Monica	90401	Greek	Breakfast & Brunch		Los Angeles County	701902.0
fromins-delicatessen-and-restaurant-santa-monica-60	{'address1': '1832 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90403', 'country': 'US', 'state': 'CA', 'display_address': ['1832 Wilshire Blvd', 'Santa Monica, CA 90403']}	Fromin's Delicatessen & Restaurant	2	3.0	402	-118.48401342364201	34.0302694266093	Santa Monica	90403	Delis	Breakfast & Brunch	Sandwiches	Los Angeles County	701502.0
butchers-dog-los-angeles	{'address1': '11301 W Olympic Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90064', 'country': 'US', 'state': 'CA', 'display_address': ['11301 W Olympic Blvd', 'Los Angeles, CA 90064']}	Butcher's Dog	2	4.0	255	-118.44166000000001	34.03822	Los Angeles	90064	Sports Bars	Gastropubs	American (New)	Los Angeles County	267700.0
stella-barra-pizzeria-santa-monica	{'address1': '2000 Main St', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90405', 'country': 'US', 'state': 'CA', 'display_address': ['2000 Main St', 'Santa Monica, CA 90405']}	Stella Barra Pizzeria	2	4.0	826	-118.488729	34.006628000000006	Santa Monica	90405	Pizza	Italian	Gluten-Free	Los Angeles County	702002.0
chaya-venice-venice	{'address1': '110 Navy St', 'address2': None, 'address3': '', 'city': 'Venice', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['110 Navy St', 'Venice, CA 90291']}	Chaya Venice	3	4.0	876	-118.4794243	33.9970061	Venice	90291	Japanese	Asian Fusion	Seafood	Los Angeles County	273402.0
port-royal-cafe-santa-monica	{'address1': '1412 Broadway', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90404', 'country': 'US', 'state': 'CA', 'display_address': ['1412 Broadway', 'Santa Monica, CA 90404']}	Port Royal Cafe	2	4.0	67	-118.4837845	34.0230287	Santa Monica	90404	Caribbean			Los Angeles County	701702.0
venice-cucina-venice	{'address1': '209 Windward Ave', 'address2': None, 'address3': '', 'city': 'Venice', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['209 Windward Ave', 'Venice, CA 90291']}	Venice Cucina	2	4.0	106	-118.47101	33.98858	Venice	90291	Italian	Diners	Breakfast & Brunch	Los Angeles County	273502.0
the-counter-santa-monica-santa-monica-2	{'address1': '2901 Ocean Park Blvd', 'address2': '', 'address3': '', 'city': 'Santa Monica', 'zip_code': '90405', 'country': 'US', 'state': 'CA', 'display_address': ['2901 Ocean Park Blvd', 'Santa Monica, CA 90405']}	The Counter Santa Monica	2	4.0	1487	-118.454923254848	34.019622968539	Santa Monica	90405	Burgers	American (New)		Los Angeles County	702300.0
el-segundo-beach-cafe-los-angeles	{'address1': '12501 Vista Del Mar', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90293', 'country': 'US', 'state': 'CA', 'display_address': ['12501 Vista Del Mar', 'Los Angeles, CA 90293']}	El Segundo Beach Cafe	2	4.5	49	-118.432030119002	33.9228208765226	Los Angeles	90293	Cafes			Los Angeles County	980028.0
tsujita-la-artisan-noodle-annex-los-angeles-3	{'address1': '2050 Sawtelle Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['2050 Sawtelle Blvd', 'Los Angeles, CA 90025']}	Tsujita LA Artisan Noodle Annex	2	4.0	1372	-118.442729	34.04009979999999	Los Angeles	90025	Ramen	Noodles		Los Angeles County	267700.0
the-veranda-santa-monica	{'address1': '1415 Ocean Ave', 'address2': None, 'address3': '', 'city': 'Santa Monica', 'zip_code': '90401', 'country': 'US', 'state': 'CA', 'display_address': ['1415 Ocean Ave', 'Santa Monica, CA 90401']}	The Veranda	2	3.5	56	-118.497169	34.013858	Santa Monica	90401	Breakfast & Brunch	American (New)	Tapas/Small Plates	Los Angeles County	701902.0
new-york-bagel-co-los-angeles	{'address1': '11640 San Vicente Blvd', 'address2': 'Ste 111', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90049', 'country': 'US', 'state': 'CA', 'display_address': ['11640 San Vicente Blvd', 'Ste 111', 'Los Angeles, CA 90049']}	New York Bagel Co.	2	4.0	184	-118.46315	34.053509999999996	Los Angeles	90049	Bagels	Breakfast & Brunch		Los Angeles County	264301.0
the-mv-grab-and-go-los-angeles	{'address1': '12226 Venice Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['12226 Venice Blvd', 'Los Angeles, CA 90066']}	The MV Grab and Go	2	4.5	29	-118.43229099999999	34.004863	Los Angeles	90066	American (New)	Breakfast & Brunch	Tacos	Los Angeles County	271902.0
