,State,County,TotalPop,Income,CensusTract,White Population %,Hispanic Population %,Black  Population %,Asian Population %,Native Population %,Other Population %,% Men,% Women
2797,Texas,Rockwall,85536,90334.5131523569,11,72.8068158436214,16.72181537598204,5.283345024317247,2.345082772166106,0.23211396371118598,2.491631593714925,49.04367751589974,50.956322484100255
2844,Texas,Williamson,468196,77561.08472092885,88,61.667691949525405,24.037932831549178,6.237131884937077,5.502056617314115,0.19693760732684604,2.335299319088588,49.19649035873865,50.80350964126136
2858,Utah,Davis,323374,76112.29262711288,54,84.86135929295492,8.985018585291336,1.1105521779734917,1.9002622350590963,0.24963231428624444,2.306312505025141,50.31418728778442,49.68581271221558
2867,Utah,Morgan,10276,75933.79203970416,2,95.15430128454652,2.7099357726741924,0.34966913195796034,0.6993382639159207,0.0,0.9993382639159274,50.97314130011677,49.02685869988323
2874,Utah,Summit,38313,98639.54140892126,12,85.11654790802078,11.443256857985538,0.529506955863545,1.9619894030746747,0.24641505494218668,0.6637746978832239,50.93049356615248,49.06950643384752
2898,Virginia,Alexandria city,149315,99033.52138767036,38,52.40264474433246,16.558951880253154,20.905869470582328,6.460035495429126,0.11434283226735428,3.558155577135585,48.258379935036665,51.741620064963335
2903,Virginia,Arlington,223921,116847.26527659308,57,63.014797182935055,15.463586711384814,8.299074673657229,9.858663546518638,0.26383010079447666,3.0159274922852264,50.01853332201982,49.98146667798018
2921,Virginia,Chesterfield,328176,77695.62115145531,71,63.7080910852713,7.745508812344597,22.306200026814878,3.4189313051533334,0.2245602969138511,2.5565982887231247,48.132709277948415,51.867290722051585
2933,Virginia,Fairfax,1112084,120031.8895380205,252,52.30933014052893,16.270507623524846,9.17294386035587,18.33899022016322,0.12850018523780574,3.724153031605524,49.49868894795717,50.50131105204283
2934,Virginia,Fairfax city,23402,105822.94808136056,5,59.774096231091356,16.405354243227077,4.659465002991197,15.394179984616702,0.06556704555166226,3.6458764208187313,49.06418254850013,50.93581745149988
2935,Virginia,Falls Church city,13308,120875.40554553652,3,72.6448151487827,9.706695220919748,2.094882777276826,11.442876465284039,0.0,4.110730387736712,47.896002404568684,52.103997595431316
2936,Virginia,Fauquier,67463,92380.5752783007,17,81.15521396913864,6.982775743741014,7.400609222833259,1.2103968101033158,0.11160487971184205,3.1136044943154038,49.42116419370618,50.57883580629382
2946,Virginia,Goochland,21721,84509.99617881313,5,77.31895400764238,2.3064683946411306,17.734680723723585,1.0614658625293494,0.18231665208784126,1.3961143593757184,49.426821969522585,50.573178030477415
2952,Virginia,Hanover,101340,79705.56242352477,23,84.69323761594629,2.4895934477994874,9.23517465956187,1.4551993289915137,0.14092757055456878,1.9704164199723706,49.029998026445625,50.97000197355437
2959,Virginia,James City,70673,77615.87619034143,11,76.44638688042109,5.232875355510592,13.354957338729076,2.869002306397068,0.26484937670680453,1.8058989996179633,48.44990307472444,51.55009692527557
2960,Virginia,King George,24933,83316.38242489872,5,74.01423815826416,4.228853326916136,17.456170537039263,1.2766774956884452,0.1301728632735732,2.815557694621579,50.158424577868686,49.841575422131314
2966,Virginia,Loudoun,351129,128267.53382090342,64,59.286159217837344,13.178756240583947,7.1571342725892775,16.105125466708817,0.18922931458238992,4.018314636501115,49.55045011947176,50.449549880528245
2971,Virginia,Manassas Park city,15625,75011.865984,2,38.55461120000001,35.2270912,12.0638336,9.509222400000002,0.21903360000000002,4.426207999999995,52.601600000000005,47.3984
2972,Virginia,Manassas city,40743,75320.57968239943,7,44.62213386348575,32.90539724615271,13.495503522077412,5.251378150847998,0.028736224627543383,3.579176791105223,49.85887146258253,50.141128537417465
2991,Virginia,Poquoson city,12077,85351.83389914714,3,92.5766581104579,2.2851784383538956,1.0081642792084127,1.8236151362093236,0.07693135712511386,2.229452678645352,48.95255444232839,51.04744555767161
2993,Virginia,Powhatan,28207,79305.97773602298,5,83.39410430035097,2.0007054986350905,12.144800935937889,0.5477470131527636,0.27690998688268875,1.5787357748076634,53.74197894139753,46.25802105860247
2996,Virginia,Prince William,437271,102570.1929261259,82,46.273108667165225,21.475027385763056,19.707725186440445,7.732228297783296,0.27434085498466626,4.4539310862142685,49.832026363513705,50.167973636486295
3012,Virginia,Spotsylvania,127691,79612.08813463752,30,70.58342248083262,8.30287569210046,15.631351465647544,2.4986537813941467,0.2660485077256815,2.5645276487771254,49.13580440281618,50.86419559718382
3013,Virginia,Stafford,137145,100603.26182507565,27,65.57747785190855,10.6582616938277,16.670459732400012,2.9011637318166907,0.3238987932480222,3.7804520762696443,50.351817419519485,49.648182580480515
3028,Virginia,York,66471,83978.09745603346,14,72.83810233033955,5.445863609694453,13.03549517834845,5.254727625581079,0.15906936859683168,3.0452061801387087,49.14173098042755,50.85826901957245
3045,Washington,King,2040578,81113.56022950361,396,62.83863915027995,9.28148607894429,6.040833234505123,15.454014254784672,0.5832665548682774,5.036310055288258,49.9131618590419,50.0868381409581
3168,Wisconsin,Ozaukee,87273,80215.98390109198,18,92.57152383898801,2.6112073608103312,1.361468037079051,2.085989939614772,0.24882724324819822,1.1003769779886083,49.07703413426833,50.922965865731676
3190,Wisconsin,Waukesha,393873,80174.52735272537,86,89.6131732817431,4.4821513533550155,1.3899658011592577,2.937336908089664,0.13996999032683127,1.4165423880286288,49.11253119660398,50.88746880339602
3197,Wyoming,Campbell,48013,79371.50838314623,7,87.93005644304668,8.190623372836523,0.7826442838397936,0.6270447587111824,0.9670505904650825,1.502580551100747,51.89011309437027,48.10988690562972
3212,Wyoming,Sublette,10117,81382.93861816743,2,88.13830186814272,7.717287733517841,0.0,0.5105070673124444,0.058643866758920624,3.575259464268062,52.91094197884748,47.08905802115251
3214,Wyoming,Teton,22311,75323.1289946663,4,81.193864013267,15.139975796692214,0.16210837703375017,1.9123481690645872,0.42947873246380713,1.1622249114786407,51.70991887409798,48.29008112590202
